Location,_Location_latitude,_Location_longitude,_Location_altitude,_Location_precision,Ward No,Photo,Gender,Age,Got Help,Gov Capacity,neighbours,others,ngo/ingo,relatives,gov,local groups,not sure,Wait period,injured,lost relative,house destroyed/damaged,All: injured..houses destroyed/damaged,Affected: Other,New_Question,Imp: food,Imp:sanitation,Imp: emergency medical treatment,Imp: cash,Imp: tents,Imp: building materials,Imp: all of the above,not accesible: food supplies,not accessible: sanitation,not accessible: emergency supplies,Not accessible: cash,Not accessible: tents,Not accessible: building materials,Not accessible: All of the above,Top priority: foreign employmnet,Top priority: farm/business,Top priority: not sure,Top priority: education,Top priority: rebuilding,Top priority: employment,How do you think relief response could be improved next time,Any comments,start,end,today,username,simserial,subscriberid,deviceid,phonenumber,meta/instanceID,_uuid,_submission_time,_tags,_notes
28.203544 84.745866 1883.485306890201 6,28.203544,84.745866,1883.485307,6,9,n/a,____female,31,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,No comments,No comments,2015-12-31T09:29:20.000+06:45,2015-12-31T09:30:11.000+06:45,31/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:AGrNBdY56BVAnV79,no phonenumber property in enketo,uuid:b7722e5d-f92a-489b-8445-00378561cc7b,b7722e5d-f92a-489b-8445-00378561cc7b,2015-12-31T03:48:34,,
28.203613 84.745911 1844.941031517417 32,28.203613,84.745911,1844.941032,32,9,n/a,____male,71,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,TRUE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,No comments,No comments,2015-12-31T09:30:12.000+06:45,2015-12-31T09:31:05.000+06:45,31/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:AGrNBdY56BVAnV79,no phonenumber property in enketo,uuid:bd796b15-cd31-4810-b80b-be822107df2f,bd796b15-cd31-4810-b80b-be822107df2f,2015-12-31T03:48:36,,
28.203785 84.746026 1934.3239569982984 32,28.203785,84.746026,1934.323957,32,9,n/a,____female,30,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,No comments,No comments,2015-12-31T09:31:05.000+06:45,2015-12-31T09:32:07.000+06:45,31/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:AGrNBdY56BVAnV79,no phonenumber property in enketo,uuid:43c22820-b800-4026-81ef-d437d5ac0f37,43c22820-b800-4026-81ef-d437d5ac0f37,2015-12-31T03:48:37,,
28.32548 84.23548 2416.682 37.852149,28.32548,84.23548,2416.682,37.852149,4,n/a,____male,35,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no,no,2016-01-07T12:25:39.000+06:45,2016-01-07T12:27:54.000+06:45,07/01/2016,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:c03e236c-b02f-4298-ae9b-c0a17a6cf4f5,c03e236c-b02f-4298-ae9b-c0a17a6cf4f5,2016-01-07T14:55:28,,
28.20984 84.735538 1524.860648909614 16,28.20984,84.735538,1524.860649,16,3,n/a,____female,20,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,No comments,No comments,2015-12-31T12:07:04.000+06:45,2015-12-31T12:08:09.000+06:45,31/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:AGrNBdY56BVAnV79,no phonenumber property in enketo,uuid:5ec28bf6-5835-4893-b5ca-29014f83ad6d,5ec28bf6-5835-4893-b5ca-29014f83ad6d,2015-12-31T06:33:47,,
28.209912 84.735403 1573.8164377465816 32,28.209912,84.735403,1573.816438,32,3,n/a,____female,70,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,No comments,No comments,2015-12-31T12:08:09.000+06:45,2015-12-31T12:08:49.000+06:45,31/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:AGrNBdY56BVAnV79,no phonenumber property in enketo,uuid:a83bedd9-486a-4d8b-a666-eeebfb83383f,a83bedd9-486a-4d8b-a666-eeebfb83383f,2015-12-31T06:33:50,,
28.209821 84.735524 1532.205004752301 16,28.209821,84.735524,1532.205005,16,3,n/a,____male,28,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,TRUE,FALSE,TRUE,FALSE,FALSE,n/a,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,No comments,No comments,2015-12-31T12:08:49.000+06:45,2015-12-31T12:09:41.000+06:45,31/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:AGrNBdY56BVAnV79,no phonenumber property in enketo,uuid:cb668af8-0331-43bd-85a0-6ad03f557658,cb668af8-0331-43bd-85a0-6ad03f557658,2015-12-31T06:33:52,,
28.198958 84.729691 1349.0442656726796 24,28.198958,84.729691,1349.044266,24,3,n/a,____male,68,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,________1_8_we,TRUE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,No comments,"We thank to the organisation who came to give relief fund and materials,  we still need to our government to fix the place where can we stay.",2015-12-31T13:32:04.000+06:45,2015-12-31T13:35:42.000+06:45,31/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:AGrNBdY56BVAnV79,no phonenumber property in enketo,uuid:1ff9387c-9375-4ce2-bb6e-96fa08cb3d45,1ff9387c-9375-4ce2-bb6e-96fa08cb3d45,2016-01-01T02:07:26,,
28.19873 84.72962 1443.6904697422365 12,28.19873,84.72962,1443.69047,12,3,n/a,____male,24,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,No comments,No comments,2015-12-31T13:35:43.000+06:45,2015-12-31T13:36:33.000+06:45,31/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:AGrNBdY56BVAnV79,no phonenumber property in enketo,uuid:42b1e553-3941-4561-86b5-69a2096a338e,42b1e553-3941-4561-86b5-69a2096a338e,2016-01-01T02:07:28,,
28.198549 84.729597 1462.6127016613027 32,28.198549,84.729597,1462.612702,32,3,n/a,____male,59,____yes,__yes,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,No idea,No comments,2015-12-31T13:36:33.000+06:45,2015-12-31T13:37:20.000+06:45,31/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:AGrNBdY56BVAnV79,no phonenumber property in enketo,uuid:598e1fa1-9cc6-49d4-9cff-e4ad4ec58c4c,598e1fa1-9cc6-49d4-9cff-e4ad4ec58c4c,2016-01-01T02:07:29,,
28.19877 84.729682 1425.3576386823781 32,28.19877,84.729682,1425.357639,32,2,n/a,____male,69,____yes,__yes,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,No comments,No comments,2015-12-31T13:37:20.000+06:45,2015-12-31T13:38:12.000+06:45,31/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:AGrNBdY56BVAnV79,no phonenumber property in enketo,uuid:c065f789-5b70-4e8f-9d7c-96c9ee607bb9,c065f789-5b70-4e8f-9d7c-96c9ee607bb9,2016-01-01T02:07:31,,
28.198911 84.729664 1418.1820857040761 12,28.198911,84.729664,1418.182086,12,2,n/a,____female,40,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Provide relief materials to everyone equally.,No comments,2015-12-31T13:38:12.000+06:45,2015-12-31T13:39:28.000+06:45,31/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:AGrNBdY56BVAnV79,no phonenumber property in enketo,uuid:a274f51b-0c0f-4f05-a845-0da1dd51d484,a274f51b-0c0f-4f05-a845-0da1dd51d484,2016-01-01T02:07:32,,
28.150054 84.700175 721.9691085451544 64,28.150054,84.700175,721.9691085,64,1,n/a,____male,37,____yes,__yes,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,________1_8_we,TRUE,FALSE,TRUE,FALSE,FALSE,"Ward 1,2,3 is out of Valley or village so we get relief materials at last.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,No comments,No comments,2016-01-01T07:52:58.000+06:45,2016-01-01T07:55:51.000+06:45,01/01/2016,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:AGrNBdY56BVAnV79,no phonenumber property in enketo,uuid:f11acc7c-16de-44b7-be4b-d93dbac5dbbb,f11acc7c-16de-44b7-be4b-d93dbac5dbbb,2016-01-01T02:10:48,,
28.202565 84.745617 1865.2 96,28.202565,84.745617,1865.2,96,4,n/a,____male,46,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,no idea,There is only cracks in our house so they haven't given us RED CARD and other relief materials,2015-12-31T07:26:33.000+06:45,2015-12-31T07:31:39.000+06:45,31/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:6d6b5986-c187-473b-9574-e9e996edaa12,6d6b5986-c187-473b-9574-e9e996edaa12,2016-01-01T06:16:38,,
28.2026 84.745707 1865.2 11,28.2026,84.745707,1865.2,11,4,n/a,____female,41,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Local authorities are no being fair,We don't have red card and facing problems during getting relief materials,2015-12-31T07:31:39.000+06:45,2015-12-31T07:35:27.000+06:45,31/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:f442d4e4-aa15-4775-a9bb-9df3de819979,f442d4e4-aa15-4775-a9bb-9df3de819979,2016-01-01T06:16:40,,
28.202575 84.745678 1825.5 531.7999877929688,28.202575,84.745678,1825.5,531.7999878,4,n/a,____female,54,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comment,2015-12-31T07:35:27.000+06:45,2015-12-31T07:37:01.000+06:45,31/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:b0df9bd8-ab41-4926-8a08-f4c8d44b85c3,b0df9bd8-ab41-4926-8a08-f4c8d44b85c3,2016-01-01T06:16:41,,
28.20257 84.745673 1847.2 11.5,28.20257,84.745673,1847.2,11.5,4,n/a,____female,35,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,not paying attention to us,2015-12-31T07:37:01.000+06:45,2015-12-31T07:38:58.000+06:45,31/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:5b6d96db-ae79-454f-9d6f-12ef752291cd,5b6d96db-ae79-454f-9d6f-12ef752291cd,2016-01-01T06:16:43,,
28.202602 84.74571 1867.7 20.799999237060547,28.202602,84.74571,1867.7,20.79999924,4,n/a,____female,79,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comment,2015-12-31T07:38:59.000+06:45,2015-12-31T07:40:13.000+06:45,31/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:9772ad9d-8369-4722-ab1f-39d0d7be5c0b,9772ad9d-8369-4722-ab1f-39d0d7be5c0b,2016-01-01T06:16:44,,
28.202583 84.745582 1897.8 531.7999877929688,28.202583,84.745582,1897.8,531.7999878,4,n/a,____male,44,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,TRUE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,no idea,no comment,2015-12-31T07:40:13.000+06:45,2015-12-31T07:41:31.000+06:45,31/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:f2a592f3-2c45-49f3-972f-d01ece65231f,f2a592f3-2c45-49f3-972f-d01ece65231f,2016-01-01T06:16:45,,
28.202577 84.745613 1865.9 531.7999877929688,28.202577,84.745613,1865.9,531.7999878,4,n/a,____female,33,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comment,2015-12-31T07:41:31.000+06:45,2015-12-31T07:43:34.000+06:45,31/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:e43421f5-6883-463f-a92a-e47aa5f318bf,e43421f5-6883-463f-a92a-e47aa5f318bf,2016-01-01T06:16:46,,
28.20259 84.745527 1908.1 531.7999877929689,28.20259,84.745527,1908.1,531.7999878,4,n/a,____male,42,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comment,2015-12-31T07:43:35.000+06:45,2015-12-31T07:46:02.000+06:45,31/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:d3af5c60-f3bc-4c18-b887-dba81a9db559,d3af5c60-f3bc-4c18-b887-dba81a9db559,2016-01-01T06:16:48,,
28.202578 84.74561 1867.4 531.7999877929688,28.202578,84.74561,1867.4,531.7999878,4,n/a,____female,35,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comment,2015-12-31T07:46:03.000+06:45,2015-12-31T07:47:28.000+06:45,31/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:72ed8f8a-9b86-4ea7-b23a-ec8f845a5354,72ed8f8a-9b86-4ea7-b23a-ec8f845a5354,2016-01-01T06:16:49,,
28.202592 84.745702 1931.3 11.800000190734863,28.202592,84.745702,1931.3,11.80000019,4,n/a,____female,40,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comment,2015-12-31T07:47:29.000+06:45,2015-12-31T07:51:30.000+06:45,31/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:f66e2b78-9d9a-4a2f-8844-d2fd1cbb2b68,f66e2b78-9d9a-4a2f-8844-d2fd1cbb2b68,2016-01-01T06:16:50,,
28.20525 84.745063 1551.2 7.300000190734863,28.20525,84.745063,1551.2,7.300000191,4,n/a,____male,33,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,TRUE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comment,2015-12-31T07:51:31.000+06:45,2015-12-31T08:03:38.000+06:45,31/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:8ba88773-f217-4517-9272-ead3cf4c6e44,8ba88773-f217-4517-9272-ead3cf4c6e44,2016-01-01T06:16:51,,
28.20526 84.745072 1551.2 12.399999618530273,28.20526,84.745072,1551.2,12.39999962,4,n/a,____male,28,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comment,2015-12-31T08:03:39.000+06:45,2015-12-31T08:04:48.000+06:45,31/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:1266072e-d950-4823-aa68-007b7867a9df,1266072e-d950-4823-aa68-007b7867a9df,2016-01-01T06:16:52,,
28.205255 84.745063 1551.2 12.199999809265137,28.205255,84.745063,1551.2,12.19999981,4,n/a,____male,30,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comment,2015-12-31T08:04:48.000+06:45,2015-12-31T08:05:40.000+06:45,31/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:89c5d24f-5297-4b2b-96aa-c04a199d7ae8,89c5d24f-5297-4b2b-96aa-c04a199d7ae8,2016-01-01T06:16:54,,
28.205257 84.745062 1551.3 12.5,28.205257,84.745062,1551.3,12.5,4,n/a,____female,27,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comment,2015-12-31T08:05:41.000+06:45,2015-12-31T08:06:45.000+06:45,31/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:09332d03-0f2a-4dbe-a73a-25033418dc6b,09332d03-0f2a-4dbe-a73a-25033418dc6b,2016-01-01T06:16:55,,
28.205258 84.745053 1551.2 12.300000190734863,28.205258,84.745053,1551.2,12.30000019,4,n/a,____female,36,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comment,2015-12-31T08:06:46.000+06:45,2015-12-31T08:08:43.000+06:45,31/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:81ffd059-3cef-4713-b3ce-38e6331b5f72,81ffd059-3cef-4713-b3ce-38e6331b5f72,2016-01-01T06:16:56,,
28.205255 84.74506 1551.3 20.700000762939453,28.205255,84.74506,1551.3,20.70000076,4,n/a,____female,39,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comment,2015-12-31T08:08:43.000+06:45,2015-12-31T08:09:53.000+06:45,31/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:eb983e09-b6e5-475a-84df-0061b584e523,eb983e09-b6e5-475a-84df-0061b584e523,2016-01-01T06:16:57,,
28.205247 84.745082 1543.7 12.100000381469727,28.205247,84.745082,1543.7,12.10000038,4,n/a,____female,35,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comment,2015-12-31T08:09:53.000+06:45,2015-12-31T08:11:06.000+06:45,31/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:d901a361-4609-4ab4-9df2-6e80cf4082d0,d901a361-4609-4ab4-9df2-6e80cf4082d0,2016-01-01T06:16:59,,
28.205248 84.745043 1553.3 11.600000381469727,28.205248,84.745043,1553.3,11.60000038,4,n/a,____female,65,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comment,2015-12-31T08:11:07.000+06:45,2015-12-31T08:12:07.000+06:45,31/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:423b7062-44f3-47b5-be60-f73c346b3dec,423b7062-44f3-47b5-be60-f73c346b3dec,2016-01-01T06:17:00,,
